qtr_yr,TICKER,qdate,dpr,roe,roa,GProf,npm,fcf_ocf,cash_debt,cash_lt,ocf_lct,totdebt_invcap,de_ratio,debt_ebitda,intcov_ratio,curr_ratio,cash_ratio,quick_ratio,DIVAMT,change_div,Industry
Q1 2017,SCHW,2017-03-31,0.37,0.157,0.017,0.017,0.256,0.863,0.013,0.159,0.0,0.274,12.432,1.464,24.444,0.0,0.0,0.0,0.08,0,Financials
Q2 2017,SCHW,2017-06-30,0.354,0.161,0.017,0.017,0.261,0.809,0.013,0.151,0.0,0.212,12.266,1.112,24.469,0.0,0.0,0.0,0.08,0,Financials
Q3 2017,SCHW,2017-09-30,0.355,0.163,0.018,0.017,0.265,0.903,0.013,0.144,0.0,0.233,12.084,1.214,24.952,0.0,0.0,0.0,0.08,0,Financials
Q4 2017,SCHW,2017-12-31,0.198,0.161,0.018,0.017,0.263,0.683,0.006,0.131,0.0,0.883,12.095,4.821,21.506,0.0,0.0,0.0,0.08,-1,Financials
Q1 2018,SCHW,2018-03-31,0.329,0.172,0.019,0.018,0.274,0.76,0.006,0.129,0.0,0.409,11.851,2.083,17.489,0.0,0.0,0.0,0.1,0,Financials
Q2 2018,SCHW,2018-06-30,0.31,0.184,0.019,0.019,0.291,0.882,0.006,0.12,0.0,0.409,11.953,2.08,17.657,0.0,0.0,0.0,0.1,-1,Financials
Q3 2018,SCHW,2018-09-30,0.297,0.196,0.02,0.019,0.305,0.87,0.006,0.117,0.0,0.362,12.017,1.825,17.751,0.0,0.0,0.0,0.13,0,Financials
Q4 2018,SCHW,2018-12-31,0.187,0.209,0.019,0.017,0.319,0.954,0.045,0.15,0.0,0.25,13.307,1.342,18.82,0.0,0.0,0.0,0.13,-1,Financials
Q1 2019,SCHW,2019-03-31,0.302,0.211,0.02,0.019,0.321,0.939,0.045,0.138,0.0,0.225,12.377,1.144,21.354,0.0,0.0,0.0,0.17,0,Financials
Q2 2019,SCHW,2019-06-30,0.32,0.209,0.02,0.02,0.318,0.928,0.045,0.15,0.0,0.225,12.354,1.149,20.345,0.0,0.0,0.0,0.17,0,Financials
Q3 2019,SCHW,2019-09-30,0.33,0.207,0.02,0.02,0.316,0.947,0.045,0.155,0.0,0.261,12.353,1.345,19.015,0.0,0.0,0.0,0.17,0,Financials
Q4 2019,SCHW,2019-12-31,0.255,0.201,0.019,0.019,0.314,0.924,0.034,0.183,0.0,0.277,12.488,1.467,18.098,0.0,0.0,0.0,0.17,-1,Financials
Q1 2020,SCHW,2020-03-31,0.37,0.189,0.019,0.018,0.307,0.967,0.034,0.201,0.0,0.271,12.454,1.533,17.389,0.0,0.0,0.0,0.18,0,Financials
Q2 2020,SCHW,2020-06-30,0.403,0.164,0.017,0.015,0.296,0.783,0.034,0.206,0.0,0.256,12.418,1.616,15.732,0.0,0.0,0.0,0.18,0,Financials
Q3 2020,SCHW,2020-09-30,0.482,0.139,0.014,0.013,0.284,0.924,0.034,0.201,0.0,0.236,12.477,1.694,14.618,0.0,0.0,0.0,0.18,0,Financials
Q4 2020,SCHW,2020-12-31,0.342,0.093,0.013,0.01,0.272,0.908,0.014,0.184,0.0,0.213,8.775,2.579,16.236,0.0,0.0,0.0,0.18,0,Financials
Q1 2021,SCHW,2021-03-31,0.478,0.126,0.016,0.014,0.281,0.908,0.014,0.172,0.0,0.236,10.118,1.867,18.332,0.0,0.0,0.0,0.18,0,Financials
Q2 2021,SCHW,2021-06-30,0.49,0.123,0.017,0.015,0.282,0.906,0.014,0.161,0.0,0.256,9.509,1.99,20.351,0.0,0.0,0.0,0.18,0,Financials
Q3 2021,SCHW,2021-09-30,0.448,0.127,0.018,0.017,0.294,0.922,0.014,0.158,0.0,0.274,9.128,2.086,21.927,0.0,0.0,0.0,0.18,0,Financials
Q4 2021,SCHW,2021-12-31,0.255,0.118,0.016,0.015,0.308,0.568,0.003,0.191,0.0,0.329,10.832,2.481,21.293,0.0,0.0,0.0,0.18,-1,Financials
Q1 2022,SCHW,2022-03-31,0.459,0.123,0.016,0.016,0.304,0.896,0.003,0.177,0.0,0.326,10.541,2.422,19.636,0.0,0.0,0.0,0.2,0,Financials
Q2 2022,SCHW,2022-06-30,0.425,0.14,0.016,0.016,0.322,0.599,0.003,0.192,0.0,0.338,11.57,2.343,19.174,0.0,0.0,0.0,0.2,-1,Financials
Q3 2022,SCHW,2022-09-30,0.406,0.163,0.017,0.017,0.326,0.89,0.003,0.198,0.0,0.358,12.788,2.169,18.943,0.0,0.0,0.0,0.22,0,Financials
Q1 2010,PXD,2010-03-31,0.181,0.023,0.109,0.133,0.066,0.397,0.104,0.009,1.494,0.435,1.464,2.902,1.83,0.962,0.083,0.723,0.04,0,Energy
Q3 2010,PXD,2010-09-30,0.4461481481481481,0.083,0.089,0.115,0.25,0.045,0.104,0.016,1.817,0.4,1.342,3.433,0.603,1.144,0.148,0.896,0.04,0,Energy
Q1 2011,PXD,2011-03-31,0.063,0.028,0.101,0.129,0.092,-0.27,0.236,0.043,1.705,0.376,1.275,2.787,1.559,1.448,0.343,1.196,0.04,0,Energy
Q3 2011,PXD,2011-09-30,0.015,0.091,0.131,0.127,0.271,-0.358,0.236,0.054,1.886,0.355,1.211,2.002,3.569,1.537,0.399,1.252,0.04,0,Energy
Q1 2012,PXD,2012-03-31,0.014,0.1,0.107,0.131,0.271,-0.428,0.26,0.061,1.984,0.324,1.117,2.247,2.495,1.374,0.388,1.096,0.04,0,Energy
Q3 2012,PXD,2012-09-30,0.039,0.034,0.095,0.111,0.095,-0.625,0.26,0.058,1.751,0.342,1.158,2.502,1.798,1.346,0.355,1.092,0.04,0,Energy
Q1 2013,PXD,2013-03-31,0.027,0.048,0.08,0.103,0.137,-0.733,0.255,0.048,1.717,0.355,1.148,3.777,0.325,1.238,0.318,0.999,0.04,0,Energy
Q3 2013,PXD,2013-09-30,0.018,0.068,0.186,0.163,0.185,-0.387,0.255,0.078,1.969,0.303,0.97,1.242,7.729,1.239,0.496,1.037,0.04,0,Energy
Q1 2014,PXD,2014-03-31,0.4461481481481481,-0.037,0.031,0.062,-0.093,-0.259,0.378,0.085,1.91,0.277,0.871,6.43,-2.798,1.33,0.443,1.144,0.04,0,Energy
Q3 2014,PXD,2014-09-30,0.4461481481481481,-0.031,0.053,0.089,-0.062,-0.373,0.378,0.07,1.735,0.282,0.864,3.875,-1.683,1.139,0.305,0.97,0.04,0,Energy
Q1 2015,PXD,2015-03-31,0.014,0.092,0.121,0.151,0.21,-0.789,0.373,0.099,1.42,0.256,0.784,1.651,2.178,1.226,0.426,1.055,0.04,0,Energy
Q3 2015,PXD,2015-09-30,0.016,0.079,0.05,0.085,0.237,-1.105,0.373,0.093,1.103,0.237,0.695,3.75,-3.701,1.577,0.449,1.371,0.04,0,Energy
Q1 2016,PXD,2016-03-31,0.4461481481481481,-0.044,-0.033,0.001,-0.146,-0.771,0.184,0.188,0.925,0.272,0.706,-6.65,-10.041,2.025,0.866,1.874,0.04,0,Energy
Q3 2016,PXD,2016-09-30,0.4461481481481481,-0.103,-0.016,0.012,-0.321,-0.531,0.184,0.384,0.88,0.282,0.658,-14.133,-8.652,2.391,1.521,2.293,0.04,0,Energy
Q1 2017,PXD,2017-03-31,0.4461481481481481,-0.028,0.065,0.094,-0.074,-0.159,0.248,0.45,1.223,0.244,0.572,3.012,-2.121,2.513,1.867,2.39,0.04,0,Energy
Q3 2017,PXD,2017-09-30,0.106,0.011,0.086,0.114,0.026,-0.346,0.248,0.39,1.268,0.219,0.548,2.038,-0.11,2.107,1.547,1.976,0.04,-1,Energy
Q1 2018,PXD,2018-03-31,0.013,0.088,0.147,0.169,0.162,-0.338,0.365,0.346,1.192,0.206,0.529,1.135,6.664,1.542,1.049,1.436,0.16,0,Energy
Q3 2018,PXD,2018-09-30,0.026,0.108,0.197,0.219,0.148,-0.099,0.365,0.274,1.408,0.182,0.516,0.746,13.955,1.236,0.733,1.13,0.16,-1,Energy
Q1 2019,PXD,2019-03-31,0.048,0.09,0.196,0.221,0.124,-0.132,0.56,0.203,1.49,0.168,0.504,0.685,11.681,1.155,0.553,1.042,0.32,-1,Energy
Q3 2019,PXD,2019-09-30,0.112,0.056,0.185,0.209,0.08,-0.145,0.56,0.142,1.372,0.18,0.508,0.76,10.197,0.984,0.37,0.878,0.44,0,Energy
Q4 2019,PXD,2019-12-31,0.267,0.056,0.189,0.204,0.078,-0.034,0.448,0.101,1.248,0.216,0.573,0.908,13.794,0.878,0.282,0.796,0.44,-1,Energy
Q1 2020,PXD,2020-03-31,0.289,0.052,0.183,0.2,0.074,0.074,0.448,0.106,1.396,0.199,0.546,0.838,13.731,0.874,0.292,0.781,0.55,0,Energy
Q2 2020,PXD,2020-06-30,0.574,0.031,0.15,0.168,0.051,0.066,0.448,0.089,1.335,0.195,0.546,0.996,8.566,0.856,0.27,0.762,0.55,0,Energy
Q3 2020,PXD,2020-09-30,3.347,0.008,0.134,0.148,0.013,0.134,0.448,0.117,1.21,0.207,0.572,1.208,6.134,1.003,0.408,0.907,0.55,0,Energy
Q4 2020,PXD,2020-12-31,0.4461481481481481,-0.015,0.112,0.126,-0.028,0.171,0.272,0.196,1.093,0.264,0.662,1.892,3.657,1.361,0.788,1.244,0.55,-1,Energy
Q1 2021,PXD,2021-03-31,0.4461481481481481,-0.042,0.151,0.145,-0.069,0.062,0.272,0.116,0.777,0.241,0.628,1.46,8.057,1.04,0.459,0.932,0.56,0,Energy
Q2 2021,PXD,2021-06-30,1.412,0.018,0.215,0.189,0.024,0.328,0.272,0.091,0.998,0.253,0.646,1.152,18.127,0.893,0.338,0.795,0.56,0,Energy
Q3 2021,PXD,2021-09-30,0.582,0.08,0.254,0.227,0.098,0.406,0.272,0.062,1.253,0.252,0.64,0.94,28.414,0.741,0.215,0.652,0.56,-1,Energy
Q3 2021,PXD,2021-09-30,0.582,0.08,0.254,0.227,0.098,0.406,0.272,0.062,1.253,0.252,0.64,0.94,28.414,0.741,0.215,0.652,1.51,-1,Energy
Q4 2021,PXD,2021-12-31,0.785,0.112,0.321,0.254,0.119,0.458,0.434,0.282,1.488,0.259,0.612,0.87,39.847,1.516,0.968,1.425,3.02,1,Energy
Q4 2021,PXD,2021-12-31,0.785,0.112,0.321,0.254,0.119,0.458,0.434,0.282,1.488,0.259,0.612,0.87,39.847,1.516,0.968,1.425,0.62,-1,Energy
Q1 2022,PXD,2022-03-31,0.615,0.179,0.309,0.304,0.2,0.545,0.434,0.139,1.952,0.238,0.603,0.651,51.969,1.04,0.457,0.949,3.0,1,Energy
Q1 2022,PXD,2022-03-31,0.615,0.179,0.309,0.304,0.2,0.545,0.434,0.139,1.952,0.238,0.603,0.651,51.969,1.04,0.457,0.949,0.78,-1,Energy
Q2 2022,PXD,2022-06-30,0.687,0.247,0.341,0.349,0.261,0.607,0.434,0.194,2.302,0.23,0.589,0.539,66.487,1.24,0.614,1.136,7.38,-1,Energy
Q3 2022,PXD,2022-09-30,0.814,0.277,0.354,0.369,0.288,0.642,0.434,0.22,2.575,0.22,0.573,0.484,76.144,1.351,0.69,1.24,8.57,0,Energy
Q1 2010,EOG,2010-03-31,0.287,0.04,0.133,0.186,0.114,-0.274,0.36,0.07,2.246,0.224,0.814,1.238,2.114,1.42,0.427,1.218,0.145,-1,Energy
Q2 2010,EOG,2010-06-30,0.254,0.045,0.142,0.2,0.118,-0.467,0.36,0.065,2.105,0.234,0.842,1.206,2.928,1.274,0.388,1.074,0.155,0,Energy
Q3 2010,EOG,2010-09-30,0.297,0.038,0.153,0.214,0.093,-0.701,0.36,0.045,1.84,0.245,0.882,1.171,1.97,1.079,0.252,0.88,0.155,0,Energy
Q4 2010,EOG,2010-12-31,0.979,0.012,0.149,0.203,0.027,-1.061,0.238,0.069,1.22,0.343,1.113,1.764,1.342,1.138,0.355,0.951,0.155,0,Energy
Q1 2011,EOG,2011-03-31,0.883,0.013,0.156,0.224,0.028,-1.017,0.238,0.074,1.483,0.3,1.001,1.45,1.116,1.165,0.382,0.972,0.155,-1,Energy
Q2 2011,EOG,2011-06-30,0.387,0.029,0.18,0.256,0.056,-0.91,0.238,0.091,1.522,0.309,1.015,1.279,2.108,1.237,0.445,1.038,0.16,0,Energy
Q3 2011,EOG,2011-09-30,0.159,0.07,0.202,0.288,0.12,-0.712,0.238,0.115,1.608,0.314,1.016,1.161,5.275,1.369,0.55,1.164,0.16,0,Energy
Q4 2011,EOG,2011-12-31,0.158,0.072,0.221,0.311,0.114,-0.518,0.375,0.05,1.815,0.284,0.965,0.976,6.056,1.29,0.244,1.056,0.16,0,Energy
Q1 2012,EOG,2012-03-31,0.134,0.08,0.233,0.345,0.122,-0.556,0.375,0.079,1.801,0.291,0.975,0.907,7.264,1.31,0.371,1.092,0.16,-1,Energy
Q2 2012,EOG,2012-06-30,0.126,0.084,0.23,0.35,0.127,-0.486,0.375,0.052,1.911,0.283,0.966,0.889,7.923,1.22,0.242,0.999,0.17,0,Energy
Q3 2012,EOG,2012-09-30,0.148,0.071,0.223,0.343,0.108,-0.446,0.375,0.045,1.989,0.288,0.978,0.945,7.112,1.255,0.218,1.025,0.17,0,Energy
Q4 2012,EOG,2012-12-31,0.323,0.033,0.218,0.339,0.05,-0.405,0.373,0.062,1.791,0.329,1.058,1.11,4.733,1.228,0.3,0.994,0.17,0,Energy
Q1 2013,EOG,2013-03-31,0.248,0.042,0.219,0.351,0.062,-0.254,0.373,0.061,1.984,0.31,1.023,1.023,5.208,1.299,0.3,1.062,0.17,-1,Energy
Q2 2013,EOG,2013-06-30,0.188,0.056,0.234,0.372,0.078,-0.125,0.373,0.075,2.062,0.319,1.041,0.984,6.732,1.372,0.373,1.14,0.1875,0,Energy
Q3 2013,EOG,2013-09-30,0.175,0.06,0.238,0.381,0.082,-0.054,0.373,0.077,2.12,0.316,1.039,0.941,7.373,1.302,0.366,1.092,0.1875,0,Energy
Q4 2013,EOG,2013-12-31,0.093,0.114,0.246,0.372,0.154,0.037,0.484,0.087,2.561,0.277,0.983,0.829,12.021,1.423,0.461,1.226,0.1875,0,Energy
Q1 2014,EOG,2014-03-31,0.087,0.12,0.259,0.394,0.156,0.111,0.484,0.09,2.589,0.29,1.009,0.799,13.816,1.372,0.438,1.181,0.1875,1,Energy
Q2 2014,EOG,2014-06-30,0.092,0.117,0.257,0.388,0.156,0.056,0.484,0.088,2.501,0.278,1.002,0.768,14.494,1.355,0.421,1.17,0.125,1,Energy
Q2 2014,EOG,2014-06-30,0.092,0.117,0.257,0.388,0.156,0.056,0.484,0.088,2.501,0.278,1.002,0.768,14.494,1.355,0.421,1.17,0.0,-1,Energy
Q3 2014,EOG,2014-09-30,0.078,0.142,0.282,0.418,0.179,0.07,0.484,0.088,2.593,0.264,0.981,0.663,18.512,1.405,0.432,1.212,0.125,-1,Energy
Q4 2014,EOG,2014-12-31,0.11,0.128,0.271,0.391,0.167,0.047,0.507,0.122,2.556,0.25,0.963,0.668,18.095,1.6,0.617,1.392,0.1675,0,Energy
Q1 2015,EOG,2015-03-31,0.153,0.089,0.225,0.349,0.133,-0.075,0.507,0.102,2.192,0.263,0.972,0.811,13.214,1.48,0.517,1.27,0.1675,0,Energy
Q2 2015,EOG,2015-06-30,0.248,0.058,0.187,0.303,0.099,-0.101,0.507,0.105,2.075,0.265,0.96,0.976,8.787,1.552,0.582,1.321,0.1675,0,Energy
Q3 2015,EOG,2015-09-30,0.11,-0.156,-0.052,0.048,-0.341,-0.214,0.507,0.098,1.884,0.282,0.982,-3.578,-20.684,1.552,0.585,1.294,0.1675,0,Energy
Q4 2015,EOG,2015-12-31,1.3747551020408166,-0.215,-0.101,-0.008,-0.519,-0.394,0.256,0.051,1.976,0.34,1.084,-2.132,-24.084,1.425,0.395,1.096,0.1675,0,Energy
Q1 2016,EOG,2016-03-31,1.3747551020408166,-0.23,-0.116,-0.034,-0.623,-0.381,0.256,0.06,1.522,0.321,1.042,-1.863,-24.663,1.498,0.455,1.178,0.1675,0,Energy
Q2 2016,EOG,2016-06-30,1.3747551020408166,-0.268,-0.136,-0.057,-0.727,-0.333,0.256,0.052,1.427,0.348,1.099,-1.733,-25.018,1.436,0.408,1.114,0.1675,0,Energy
Q3 2016,EOG,2016-09-30,1.3747551020408166,-0.072,0.082,0.172,-0.18,-0.237,0.256,0.058,1.274,0.36,1.128,3.16,-5.092,1.489,0.472,1.186,0.1675,0,Energy
Q4 2016,EOG,2016-12-31,1.3747551020408166,-0.06,0.092,0.173,-0.149,-0.095,0.152,0.103,1.164,0.333,1.107,2.695,-3.997,1.753,0.789,1.581,0.1675,0,Energy
Q1 2017,EOG,2017-03-31,1.3747551020408166,-0.035,0.119,0.223,-0.069,0.003,0.152,0.085,1.581,0.351,1.126,2.182,-1.641,1.617,0.663,1.405,0.1675,0,Energy
Q2 2017,EOG,2017-06-30,1.3747551020408166,-0.016,0.131,0.243,-0.03,0.049,0.152,0.098,1.663,0.345,1.117,1.937,-0.311,1.535,0.686,1.367,0.1675,0,Energy
Q3 2017,EOG,2017-09-30,38.06,0.001,0.143,0.26,0.001,-0.018,0.152,0.092,1.67,0.332,1.095,1.69,1.348,1.461,0.63,1.311,0.1675,0,Energy
Q4 2017,EOG,2017-12-31,0.15,0.133,0.155,0.286,0.23,0.033,0.315,0.062,1.565,0.286,0.832,1.386,3.273,1.203,0.306,1.026,0.1675,0,Energy
Q1 2018,EOG,2018-03-31,0.12,0.166,0.181,0.322,0.26,0.061,0.315,0.072,1.88,0.305,0.947,1.239,6.088,1.243,0.396,1.076,0.1675,-1,Energy
Q2 2018,EOG,2018-06-30,0.103,0.197,0.204,0.361,0.278,0.088,0.315,0.062,1.921,0.291,0.883,1.059,9.091,1.151,0.291,0.978,0.185,0,Energy
Q3 2018,EOG,2018-09-30,0.082,0.246,0.24,0.403,0.312,0.168,0.315,0.069,1.963,0.281,0.827,0.883,13.442,1.114,0.275,0.939,0.185,-1,Energy
Q4 2018,EOG,2018-12-31,0.137,0.157,0.247,0.402,0.201,0.218,0.533,0.107,2.084,0.248,0.752,0.773,15.797,1.356,0.417,1.126,0.22,0,Energy
Q1 2019,EOG,2019-03-31,0.137,0.155,0.245,0.412,0.197,0.152,0.533,0.083,1.868,0.269,0.798,0.813,15.94,1.135,0.297,0.947,0.22,0,Energy
Q2 2019,EOG,2019-06-30,0.137,0.155,0.244,0.411,0.2,0.24,0.533,0.085,2.032,0.258,0.772,0.777,17.077,1.143,0.304,0.945,0.22,-1,Energy
Q3 2019,EOG,2019-09-30,0.183,0.124,0.223,0.391,0.171,0.247,0.533,0.089,1.996,0.249,0.751,0.814,16.235,1.14,0.321,0.942,0.2875,0,Energy
Q4 2019,EOG,2019-12-31,0.23,0.108,0.211,0.364,0.16,0.213,0.527,0.131,1.819,0.228,0.715,0.796,15.809,1.175,0.452,1.004,0.2875,0,Energy
Q1 2020,EOG,2020-03-31,0.298,0.082,0.192,0.348,0.119,0.331,0.527,0.123,2.068,0.229,0.733,0.852,13.225,1.192,0.434,1.019,0.2875,-1,Energy
Q2 2020,EOG,2020-06-30,2.038,0.013,0.13,0.262,0.025,0.236,0.527,0.144,1.697,0.226,0.731,1.229,3.995,1.374,0.579,1.187,0.375,0,Energy
Q3 2020,EOG,2020-09-30,0.23,-0.012,0.106,0.217,-0.025,0.299,0.527,0.17,1.631,0.227,0.734,1.505,0.523,1.536,0.746,1.338,0.375,0,Energy
Q4 2020,EOG,2020-12-31,1.3747551020408166,-0.023,0.101,0.196,-0.055,0.308,0.323,0.215,1.447,0.26,0.764,1.838,-0.841,1.694,0.962,1.512,0.375,0,Energy
Q1 2021,EOG,2021-03-31,12.305,0.002,0.12,0.208,0.006,0.373,0.323,0.201,1.437,0.234,0.744,1.395,2.36,1.82,1.021,1.608,0.375,-1,Energy
Q2 2021,EOG,2021-06-30,0.448,0.074,0.181,0.279,0.145,0.433,0.323,0.221,1.671,0.228,0.753,0.914,11.189,1.746,0.99,1.574,0.4125,-1,Energy
Q3 2021,EOG,2021-09-30,0.496,0.119,0.221,0.335,0.196,0.455,0.323,0.239,1.893,0.219,0.745,0.721,17.56,1.847,1.044,1.691,1.0,1,Energy
Q3 2021,EOG,2021-09-30,0.496,0.119,0.221,0.335,0.196,0.455,0.323,0.239,1.893,0.219,0.745,0.721,17.56,1.847,1.044,1.691,0.4125,0,Energy
Q4 2021,EOG,2021-12-31,0.625,0.179,0.269,0.389,0.252,0.562,0.548,0.324,2.175,0.212,0.724,0.592,28.483,2.124,1.289,1.979,0.4125,-1,Energy
Q4 2021,EOG,2021-12-31,0.625,0.179,0.269,0.389,0.252,0.562,0.548,0.324,2.175,0.212,0.724,0.592,28.483,2.124,1.289,1.979,2.0,1,Energy
Q1 2022,EOG,2022-03-31,0.797,0.168,0.256,0.396,0.233,0.491,0.548,0.272,1.742,0.207,0.741,0.577,26.406,1.762,0.977,1.638,0.75,-1,Energy
Q1 2022,EOG,2022-03-31,0.797,0.168,0.256,0.396,0.233,0.491,0.548,0.272,1.742,0.207,0.741,0.577,26.406,1.762,0.977,1.638,1.0,1,Energy
Q2 2022,EOG,2022-06-30,0.83,0.218,0.298,0.468,0.26,0.473,0.548,0.26,1.685,0.206,0.727,0.488,33.898,1.665,0.848,1.541,0.75,-1,Energy
Q2 2022,EOG,2022-06-30,0.83,0.218,0.298,0.468,0.26,0.473,0.548,0.26,1.685,0.206,0.727,0.488,33.898,1.665,0.848,1.541,1.8,1,Energy
Q3 2022,EOG,2022-09-30,0.7,0.283,0.353,0.526,0.301,0.57,0.548,0.27,1.983,0.204,0.724,0.408,45.219,1.623,0.805,1.496,0.75,-1,Energy
Q3 2022,EOG,2022-09-30,0.7,0.283,0.353,0.526,0.301,0.57,0.548,0.27,1.983,0.204,0.724,0.408,45.219,1.623,0.805,1.496,1.5,0,Energy
Q1 2010,COG,2010-03-31,0.096,0.053,0.144,0.176,0.15,-0.066,0.328,0.018,2.127,0.315,1.007,1.584,4.492062499999999,1.179,0.124,1.076,0.03,0,Other
Q2 2010,COG,2010-06-30,0.099,0.051,0.141,0.17,0.147,-0.296,0.328,0.02,2.125,0.326,1.038,1.705,4.492062499999999,1.106,0.145,1.004,0.03,0,Other
Q3 2010,COG,2010-09-30,0.137,0.036,0.133,0.159,0.104,-0.459,0.328,0.019,2.042,0.345,1.082,1.93,4.492062499999999,0.945,0.139,0.853,0.03,0,Other
Q4 2010,COG,2010-12-31,0.121,0.041,0.131,0.152,0.122,-0.768,0.227,0.026,1.596,0.342,1.139,1.929,4.492062499999999,0.668,0.184,0.571,0.03,0,Other
Q1 2011,COG,2011-03-31,0.142,0.035,0.125,0.151,0.102,-0.812,0.227,0.02,1.709,0.36,1.131,2.111,4.492062499999999,0.774,0.156,0.675,0.03,0,Other
Q2 2011,COG,2011-06-30,0.104,0.047,0.132,0.157,0.135,-0.746,0.227,0.019,1.627,0.36,1.147,2.011,4.492062499999999,0.723,0.143,0.629,0.03,0,Other
Q3 2011,COG,2011-09-30,0.086,0.056,0.14,0.166,0.155,-0.762,0.227,0.021,1.758,0.358,1.16,1.903,4.492062499999999,0.812,0.169,0.72,0.03,0,Other
Q4 2011,COG,2011-12-31,0.102,0.045,0.144,0.168,0.125,-0.776,0.225,0.014,1.462,0.311,1.058,1.58,4.492062499999999,1.007,0.094,0.945,0.03,1,Other
Q1 2012,COG,2012-03-31,0.106,0.046,0.151,0.176,0.123,-0.616,0.225,0.019,1.748,0.341,1.119,1.655,4.492062499999999,0.992,0.139,0.923,0.0,-1,Other
Q1 2012,COG,2012-03-31,0.106,0.046,0.151,0.176,0.123,-0.616,0.225,0.019,1.748,0.341,1.119,1.655,4.492062499999999,0.992,0.139,0.923,0.04,1,Other
Q2 2012,COG,2012-06-30,0.134,0.038,0.142,0.174,0.102,-0.57,0.225,0.02,1.767,0.33,1.096,1.667,4.492062499999999,0.997,0.141,0.94,0.02,0,Other
Q3 2012,COG,2012-09-30,0.134,0.04,0.148,0.179,0.106,-0.533,0.225,0.017,1.639,0.323,1.083,1.535,4.492062499999999,0.85,0.109,0.805,0.02,0,Other
Q4 2012,COG,2012-12-31,0.127,0.044,0.161,0.188,0.109,-0.423,0.262,0.012,1.468,0.346,1.166,1.508,4.492062499999999,0.609,0.069,0.577,0.02,0,Other
Q1 2013,COG,2013-03-31,0.107,0.053,0.178,0.21,0.12,-0.364,0.262,0.014,1.782,0.34,1.144,1.334,4.492062499999999,0.626,0.085,0.592,0.02,0,Other
Q2 2013,COG,2013-06-30,0.08,0.07,0.215,0.236,0.141,-0.223,0.262,0.013,1.892,0.346,1.176,1.132,4.492062499999999,0.632,0.076,0.598,0.02,1,Other
Q3 2013,COG,2013-09-30,0.087,0.079,0.231,0.251,0.149,-0.144,0.262,0.012,2.159,0.343,1.182,1.04,4.492062499999999,0.673,0.071,0.637,0.0,-1,Other
Q3 2013,COG,2013-09-30,0.087,0.079,0.231,0.251,0.149,-0.144,0.262,0.012,2.159,0.343,1.182,1.04,4.492062499999999,0.673,0.071,0.637,0.04,1,Other
Q4 2013,COG,2013-12-31,0.09,0.089,0.246,0.262,0.16,-0.166,0.369,0.019,2.512,0.342,1.259,0.972,8.012,0.929,0.126,0.886,0.02,0,Other
Q1 2014,COG,2014-03-31,0.085,0.106,0.261,0.277,0.183,-0.193,0.369,0.015,2.462,0.341,1.22,0.907,9.62,0.834,0.099,0.795,0.02,0,Other
Q2 2014,COG,2014-06-30,0.09,0.113,0.266,0.285,0.19,-0.151,0.369,0.015,2.795,0.339,1.213,0.881,10.431,0.842,0.106,0.804,0.02,0,Other
Q3 2014,COG,2014-09-30,0.083,0.12,0.273,0.283,0.198,-0.096,0.369,0.038,2.938,0.359,1.288,0.932,11.148,1.007,0.277,0.974,0.02,0,Other
Q4 2014,COG,2014-12-31,0.319,0.033,0.138,0.153,0.048,-0.197,0.375,0.006,2.478,0.45,1.538,2.438,1.165,0.829,0.042,0.8,0.02,0,Other
Q1 2015,COG,2015-03-31,0.881,0.011,0.119,0.137,0.018,-0.23,0.375,0.03,2.943,0.415,1.417,2.506,-0.235,0.977,0.23,0.945,0.02,0,Other
Q2 2015,COG,2015-06-30,0.319,-0.033,0.074,0.093,-0.057,-0.383,0.375,0.027,2.703,0.45,1.521,4.466,-2.829,0.995,0.223,0.957,0.02,0,Other
Q3 2015,COG,2015-09-30,0.319,-0.071,0.036,0.054,-0.133,-0.52,0.375,0.004,2.429,0.472,1.555,9.591,-4.664,0.853,0.041,0.807,0.02,0,Other
Q4 2015,COG,2015-12-31,0.27856097560975607,-0.039,0.098,0.118,-0.084,-0.29,0.228,0.0,3.145,0.504,1.619,3.845,-0.986,0.615,0.002,0.542,0.02,0,Other
Q1 2016,COG,2016-03-31,0.27856097560975607,-0.069,0.067,0.084,-0.175,-0.219,0.228,0.047,2.187,0.455,1.381,5.219,-2.473,1.364,0.617,1.291,0.02,0,Other
Q2 2016,COG,2016-06-30,0.27856097560975607,-0.077,0.057,0.074,-0.216,-0.046,0.228,0.092,1.935,0.422,1.212,5.756,-3.043,1.873,1.191,1.802,0.02,0,Other
Q3 2016,COG,2016-09-30,0.27856097560975607,-0.072,0.058,0.077,-0.21,0.068,0.228,0.141,1.899,0.386,1.063,5.232,-3.019,2.535,1.858,2.463,0.02,0,Other
Q4 2016,COG,2016-12-31,0.27856097560975607,-0.14,0.006,0.028,-0.361,0.044,0.154,0.195,1.522,0.372,0.995,51.434,-6.346,2.777,1.934,2.725,0.02,0,Other
Q1 2017,COG,2017-03-31,0.27856097560975607,-0.074,0.046,0.067,-0.187,0.181,0.154,0.197,2.643,0.357,0.949,6.071,-3.683,3.062,2.264,3.003,0.02,-1,Other
