gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
7017,15069,2015-12-31,2016-03-31,2016-05-31,14.872,2.299,21.352,-4.989,-4.989,-3.913,-3.833,2.383,8.33,,-0.492,0.195,-0.59,0.375,-0.678,0.337,0.026,-0.103,-0.1,,-0.116,0,-0.116,-0.095,-0.086,0.051,0.726,0.274,0.293,0.274,0.055,0.051,0.14,0.092,0.28,0.231,8.601,0.066,0.157,0.502,0.397,0.581,0.114,-0.863,0.525,0.334,0.429,0.32,0.751,-5.352,-7.594,0.892,1.373,1.512,,9.082,0.137,4.798,2.199,0.174,0.24,3.965,0,0,0,-0.106,0.51,,1.53%,MRO,56584910
7017,15069,2015-12-31,2016-03-31,2016-06-30,17.079,2.299,21.352,-5.729,-5.729,-4.494,-4.402,2.736,9.566,,-0.492,0.195,-0.59,0.375,-0.678,0.337,0.026,-0.103,-0.1,,-0.116,0,-0.116,-0.095,-0.086,0.051,0.726,0.274,0.293,0.274,0.055,0.051,0.14,0.092,0.28,0.231,8.601,0.066,0.157,0.502,0.397,0.581,0.114,-0.863,0.525,0.334,0.429,0.32,0.751,-5.352,-7.594,0.892,1.373,1.512,,9.082,0.137,4.798,2.199,0.174,0.24,3.965,0,0,0,-0.106,0.586,,1.33%,MRO,56584910
7017,15069,2015-12-31,2016-03-31,2016-07-31,15.52,2.299,21.352,-5.206,-5.206,-4.084,-4,2.486,8.693,,-0.492,0.195,-0.59,0.375,-0.678,0.337,0.026,-0.103,-0.1,,-0.116,0,-0.116,-0.095,-0.086,0.051,0.726,0.274,0.293,0.274,0.055,0.051,0.14,0.092,0.28,0.231,8.601,0.066,0.157,0.502,0.397,0.581,0.114,-0.863,0.525,0.334,0.429,0.32,0.751,-5.352,-7.594,0.892,1.373,1.512,,9.082,0.137,4.798,2.199,0.174,0.24,3.965,0,0,0,-0.106,0.532,,1.47%,MRO,56584910
7017,15069,2015-12-31,2016-06-30,2016-08-31,22.694,1.693,25.729,-6.311,-6.311,-5.162,-4.99,3.246,11.569,,-0.52,0.177,-0.717,0.375,-0.753,0.425,0.02,-0.093,-0.103,,-0.105,0,-0.105,-0.097,-0.09,0.044,0.724,0.276,0.286,0.276,0.055,0.051,0.147,0.09,0.26,0.228,10.894,0.034,0.134,0.521,0.37,0.588,0.114,-0.735,0.521,0.339,0.423,0.313,0.733,-5.352,-7.594,1.103,1.637,1.8,,8.069,0.118,4.476,2.077,0.149,0.205,2.621,0,0,0,-0.093,0.591,-0.074,1.33%,MRO,56584910
7017,15069,2015-12-31,2016-06-30,2016-09-30,23.888,1.693,25.729,-6.643,-6.643,-5.433,-5.252,3.416,12.177,,-0.52,0.177,-0.717,0.375,-0.753,0.425,0.02,-0.093,-0.103,,-0.105,0,-0.105,-0.097,-0.09,0.044,0.724,0.276,0.286,0.276,0.055,0.051,0.147,0.09,0.26,0.228,10.894,0.034,0.134,0.521,0.37,0.588,0.114,-0.735,0.521,0.339,0.423,0.313,0.733,-5.352,-7.594,1.103,1.637,1.8,,8.069,0.118,4.476,2.077,0.149,0.205,2.621,0,0,0,-0.093,0.622,-0.078,1.27%,MRO,56584910
7017,15069,2015-12-31,2016-06-30,2016-10-31,19.914,1.693,25.729,-5.538,-5.538,-4.529,-4.379,2.848,10.152,,-0.52,0.177,-0.717,0.375,-0.753,0.425,0.02,-0.093,-0.103,,-0.105,0,-0.105,-0.097,-0.09,0.044,0.724,0.276,0.286,0.276,0.055,0.051,0.147,0.09,0.26,0.228,10.894,0.034,0.134,0.521,0.37,0.588,0.114,-0.735,0.521,0.339,0.423,0.313,0.733,-5.352,-7.594,1.103,1.637,1.8,,8.069,0.118,4.476,2.077,0.149,0.205,2.621,0,0,0,-0.093,0.518,-0.065,1.52%,MRO,56584910
7017,15069,2015-12-31,2016-09-30,2016-11-30,37.612,1.592,25.14,-12.629,-12.629,-8.853,-8.519,4.503,15.774,,-0.441,0.214,-0.602,0.448,-0.624,0.465,0.022,-0.07,-0.077,,-0.078,0,-0.078,-0.072,-0.068,0.047,0.723,0.277,0.277,0.277,0.055,0.051,0.145,0.088,0.26,0.224,9.999,0,0.112,0.539,0.482,0.642,0.114,-0.558,0.513,0.34,0.416,0.306,0.711,-5.352,-7.594,1.295,1.909,2.093,,6.752,0.105,4.124,1.645,0.129,0.179,2.057,0,0,0,-0.075,0.718,,1.11%,MRO,56584910
7017,15069,2015-12-31,2016-09-30,2016-12-31,36.05,1.592,25.14,-12.105,-12.105,-8.485,-8.165,4.316,15.119,,-0.441,0.214,-0.602,0.448,-0.624,0.465,0.022,-0.07,-0.077,,-0.078,0,-0.078,-0.072,-0.068,0.047,0.723,0.277,0.277,0.277,0.055,0.051,0.145,0.088,0.26,0.224,9.999,0,0.112,0.539,0.482,0.642,0.114,-0.558,0.513,0.34,0.416,0.306,0.711,-5.352,-7.594,1.295,1.909,2.093,,6.752,0.105,4.124,1.645,0.129,0.179,2.057,0,0,0,-0.075,0.688,,1.16%,MRO,56584910
7017,15069,2015-12-31,2016-09-30,2017-01-31,34.884,1.592,25.14,-11.713,-11.713,-8.211,-7.901,4.176,14.63,,-0.441,0.214,-0.602,0.448,-0.624,0.465,0.022,-0.07,-0.077,,-0.078,0,-0.078,-0.072,-0.068,0.047,0.723,0.277,0.277,0.277,0.055,0.051,0.145,0.088,0.26,0.224,9.999,0,0.112,0.539,0.482,0.642,0.114,-0.558,0.513,0.34,0.416,0.306,0.711,-5.352,-7.594,1.295,1.909,2.093,,6.752,0.105,4.124,1.645,0.129,0.179,2.057,0,0,0,-0.075,0.666,,1.19%,MRO,56584910
7017,15069,2016-12-31,2016-12-31,2017-02-28,-338.88,1.363,18.403,-18.391,-18.391,-6.13,-6.13,3.363,12.633,,-0.531,0.296,-0.347,0.447,-0.306,0.12,0.038,-0.104,-0.055,,-0.119,-0.062,-0.119,-0.051,-0.047,0.058,0.727,0.273,0.301,0.273,0.056,0.053,0.184,0.062,0.239,0.234,6.103,0.094,0.165,0.486,0.532,0.479,0.079,-0.16,0.527,0.33,0.436,0.323,0.773,-4.501,-3.594,1.112,1.535,1.636,,8.252,0.127,4.506,1.792,0.167,0.23,2.829,0,0,0,-0.101,0.678,,1.25%,MRO,56584910
7017,15069,2016-12-31,2016-12-31,2017-03-31,-334.64,1.363,18.403,-18.161,-18.161,-6.054,-6.054,3.321,12.475,,-0.531,0.296,-0.347,0.447,-0.306,0.12,0.038,-0.104,-0.055,,-0.119,-0.062,-0.119,-0.051,-0.047,0.058,0.727,0.273,0.301,0.273,0.056,0.053,0.184,0.062,0.239,0.234,6.103,0.094,0.165,0.486,0.532,0.479,0.079,-0.16,0.527,0.33,0.436,0.323,0.773,-4.501,-3.594,1.112,1.535,1.636,,8.252,0.127,4.506,1.792,0.167,0.23,2.829,0,0,0,-0.101,0.67,,1.27%,MRO,56584910
7017,15069,2016-12-31,2016-12-31,2017-04-30,-316.05,1.363,18.403,-17.092,-17.092,-5.697,-5.697,3.136,11.782,,-0.531,0.296,-0.347,0.447,-0.306,0.12,0.038,-0.104,-0.055,,-0.119,-0.062,-0.119,-0.051,-0.047,0.058,0.727,0.273,0.301,0.273,0.056,0.053,0.184,0.062,0.239,0.234,6.103,0.094,0.165,0.486,0.532,0.479,0.079,-0.16,0.527,0.33,0.436,0.323,0.773,-4.501,-3.594,1.112,1.535,1.636,,8.252,0.127,4.506,1.792,0.167,0.23,2.829,0,0,0,-0.101,0.633,,1.34%,MRO,56584910
7017,15069,2016-12-31,2017-03-31,2017-05-31,247.029,0.997,13.775,-31,-31,-6.23,-1.65,3.121,7.334,,-0.501,0.426,-0.241,0.581,-0.16,0.224,0.047,-0.084,-0.033,,-0.095,0,-0.095,-0.031,-0.029,0.068,0.717,0.283,0.306,0.283,0.056,0.053,0.182,0.061,0.228,0.242,4.811,0.077,0.156,0.514,0.744,0.743,0.079,0.288,0.557,0.352,0.434,0.327,0.766,-4.501,-3.594,1.171,1.641,1.747,,6.867,0.118,4.387,1.299,0.149,0.208,2.335,0,0,0,-0.107,0.827,,1.54%,MRO,56584910
7017,15069,2016-12-31,2017-03-31,2017-06-30,224.83,0.997,13.775,-28.214,-28.214,-5.67,-1.502,2.84,6.675,,-0.501,0.426,-0.241,0.581,-0.16,0.224,0.047,-0.084,-0.033,,-0.095,0,-0.095,-0.031,-0.029,0.068,0.717,0.283,0.306,0.283,0.056,0.053,0.182,0.061,0.228,0.242,4.811,0.077,0.156,0.514,0.744,0.743,0.079,0.288,0.557,0.352,0.434,0.327,0.766,-4.501,-3.594,1.171,1.641,1.747,,6.867,0.118,4.387,1.299,0.149,0.208,2.335,0,0,0,-0.107,0.753,,1.69%,MRO,56584910
7017,15069,2016-12-31,2017-03-31,2017-07-31,231.997,0.997,13.775,-29.119,-29.119,-5.852,-1.55,2.931,6.888,,-0.501,0.426,-0.241,0.581,-0.16,0.224,0.047,-0.084,-0.033,,-0.095,0,-0.095,-0.031,-0.029,0.068,0.717,0.283,0.306,0.283,0.056,0.053,0.182,0.061,0.228,0.242,4.811,0.077,0.156,0.514,0.744,0.743,0.079,0.288,0.557,0.352,0.434,0.327,0.766,-4.501,-3.594,1.171,1.641,1.747,,6.867,0.118,4.387,1.299,0.149,0.208,2.335,0,0,0,-0.107,0.777,,1.64%,MRO,56584910
7017,15069,2016-12-31,2017-06-30,2017-08-31,-71.054,1.315,10.968,-25.273,-25.273,-5.27,-1.417,2.501,5.008,,-0.474,0.487,-0.133,0.61,-0.129,0.189,0.061,-0.094,-0.021,,-0.105,0,-0.105,-0.02,-0.019,0.082,0.7,0.3,0.331,0.3,0.056,0.053,0.188,0.049,0.264,0.259,3.955,0.095,0.174,0.519,0.833,0.855,0.079,0.329,0.586,0.387,0.452,0.352,0.826,-4.501,-3.594,1.081,1.602,1.685,,8.049,0.135,3.855,1.255,0.172,0.246,2.5,0,0,0,-0.127,0.714,-0.093,1.80%,MRO,56584910
7017,15069,2016-12-31,2017-06-30,2017-09-30,-86.645,1.315,10.968,-30.818,-30.818,-6.427,-1.727,3.05,6.107,,-0.474,0.487,-0.133,0.61,-0.129,0.189,0.061,-0.094,-0.021,,-0.105,0,-0.105,-0.02,-0.019,0.082,0.7,0.3,0.331,0.3,0.056,0.053,0.188,0.049,0.264,0.259,3.955,0.095,0.174,0.519,0.833,0.855,0.079,0.329,0.586,0.387,0.452,0.352,0.826,-4.501,-3.594,1.081,1.602,1.685,,8.049,0.135,3.855,1.255,0.172,0.246,2.5,0,0,0,-0.127,0.87,-0.113,1.47%,MRO,56584910
7017,15069,2016-12-31,2017-06-30,2017-10-31,-90.862,1.315,10.968,-32.318,-32.318,-6.739,-1.811,3.199,6.404,,-0.474,0.487,-0.133,0.61,-0.129,0.189,0.061,-0.094,-0.021,,-0.105,0,-0.105,-0.02,-0.019,0.082,0.7,0.3,0.331,0.3,0.056,0.053,0.188,0.049,0.264,0.259,3.955,0.095,0.174,0.519,0.833,0.855,0.079,0.329,0.586,0.387,0.452,0.352,0.826,-4.501,-3.594,1.081,1.602,1.685,,8.049,0.135,3.855,1.255,0.172,0.246,2.5,0,0,0,-0.127,0.912,-0.118,1.41%,MRO,56584910
7017,15069,2016-12-31,2017-09-30,2017-11-30,-37.684,1.095,10.375,-15.787,-15.787,-5.774,-1.784,3.091,6.047,,-0.536,0.461,-0.177,0.587,-0.155,0.139,0.067,-0.129,-0.032,,-0.142,0,-0.142,-0.031,-0.029,0.093,0.68,0.32,0.354,0.32,0.056,0.053,0.194,0.041,0.311,0.275,3.764,0.098,0.189,0.526,0.818,0.908,0.079,0.248,0.62,0.431,0.472,0.377,0.893,-4.501,-3.594,1.022,1.62,1.69,,10.453,0.159,3.38,1.377,0.204,0.3,2.574,0,0,0,-0.158,0.999,,1.35%,MRO,56584910
7017,15069,2016-12-31,2017-09-30,2017-12-31,-42.991,1.095,10.375,-18.011,-18.011,-6.588,-2.035,3.527,6.899,,-0.536,0.461,-0.177,0.587,-0.155,0.139,0.067,-0.129,-0.032,,-0.142,0,-0.142,-0.031,-0.029,0.093,0.68,0.32,0.354,0.32,0.056,0.053,0.194,0.041,0.311,0.275,3.764,0.098,0.189,0.526,0.818,0.908,0.079,0.248,0.62,0.431,0.472,0.377,0.893,-4.501,-3.594,1.022,1.62,1.69,,10.453,0.159,3.38,1.377,0.204,0.3,2.574,0,0,0,-0.158,1.14,,1.18%,MRO,56584910
7017,15069,2016-12-31,2017-09-30,2018-01-31,-46.191,1.095,10.375,-19.351,-19.351,-7.078,-2.186,3.789,7.413,,-0.536,0.461,-0.177,0.587,-0.155,0.139,0.067,-0.129,-0.032,,-0.142,0,-0.142,-0.031,-0.029,0.093,0.68,0.32,0.354,0.32,0.056,0.053,0.194,0.041,0.311,0.275,3.764,0.098,0.189,0.526,0.818,0.908,0.079,0.248,0.62,0.431,0.472,0.377,0.893,-4.501,-3.594,1.022,1.62,1.69,,10.453,0.159,3.38,1.377,0.204,0.3,2.574,0,0,0,-0.158,1.225,,1.10%,MRO,56584910
7017,15069,2017-12-31,2017-12-31,2018-02-28,-23.619,0.871,9.5,-17.286,-17.286,-14.969,-2.158,2.822,5.79,,-0.19,0.479,-0.12,0.607,-0.104,0.426,0.079,-0.051,-0.025,,-0.057,-0.017,-0.057,-0.023,-0.021,0.121,0.681,0.319,0.319,0.319,0.062,0.059,0.055,0.049,0.713,0.25,2.625,0,0.191,0.533,1.064,1.083,0.207,0.074,0.583,0.438,0.468,0.37,0.88,-1.219,-1.404,0.286,1.24,1.304,,9.728,0.165,3.231,1.307,0.254,0.374,7.313,0,0,0,-0.112,0.984,,1.38%,MRO,56584910
7017,15069,2017-12-31,2017-12-31,2018-03-31,-26.238,0.871,9.5,-19.202,-19.202,-16.629,-2.397,3.134,6.432,,-0.19,0.479,-0.12,0.607,-0.104,0.426,0.079,-0.051,-0.025,,-0.057,-0.017,-0.057,-0.023,-0.021,0.121,0.681,0.319,0.319,0.319,0.062,0.059,0.055,0.049,0.713,0.25,2.625,0,0.191,0.533,1.064,1.083,0.207,0.074,0.583,0.438,0.468,0.37,0.88,-1.219,-1.404,0.286,1.24,1.304,,9.728,0.165,3.231,1.307,0.254,0.374,7.313,0,0,0,-0.112,1.093,,1.24%,MRO,56584910
7017,15069,2017-12-31,2017-12-31,2018-04-30,-29.808,0.871,9.5,-21.726,-21.726,-18.814,-2.712,3.561,7.307,,-0.19,0.479,-0.12,0.607,-0.104,0.426,0.079,-0.051,-0.025,,-0.057,-0.017,-0.057,-0.023,-0.021,0.121,0.681,0.319,0.319,0.319,0.062,0.059,0.055,0.049,0.713,0.25,2.625,0,0.191,0.533,1.064,1.083,0.207,0.074,0.583,0.438,0.468,0.37,0.88,-1.219,-1.404,0.286,1.24,1.304,,9.728,0.165,3.231,1.307,0.254,0.374,7.313,0,0,0,-0.112,1.242,,1.10%,MRO,56584910
7017,15069,2017-12-31,2018-03-31,2018-05-31,-33.509,0.891,7.595,-35.717,-35.717,-43.735,-45.596,3.793,8.055,,-0.088,0.509,-0.046,0.621,0.018,0.483,0.105,-0.033,-0.012,,-0.035,0,-0.035,-0.012,-0.01,0.132,0.665,0.335,0.343,0.335,0.062,0.059,0.153,0.037,0.451,0.272,2.522,0.022,0.18,0.564,1.27,1.176,0.207,-0.037,0.608,0.478,0.472,0.385,0.895,-1.219,-1.404,0.853,1.693,1.759,,14.386,0.212,3.146,1.378,0.267,0.402,3.29,0,0,0,-0.117,1.492,,0.93%,MRO,56584910
7017,15069,2017-12-31,2018-03-31,2018-06-30,-32.617,0.891,7.595,-34.767,-34.767,-42.571,-44.383,3.692,7.84,,-0.088,0.509,-0.046,0.621,0.018,0.483,0.105,-0.033,-0.012,,-0.035,0,-0.035,-0.012,-0.01,0.132,0.665,0.335,0.343,0.335,0.062,0.059,0.153,0.037,0.451,0.272,2.522,0.022,0.18,0.564,1.27,1.176,0.207,-0.037,0.608,0.478,0.472,0.385,0.895,-1.219,-1.404,0.853,1.693,1.759,,14.386,0.212,3.146,1.378,0.267,0.402,3.29,0,0,0,-0.117,1.452,,0.96%,MRO,56584910
7017,15069,2017-12-31,2018-03-31,2018-07-31,-33.024,0.891,7.595,-35.2,-35.2,-43.102,-44.936,3.738,7.938,,-0.088,0.509,-0.046,0.621,0.018,0.483,0.105,-0.033,-0.012,,-0.035,0,-0.035,-0.012,-0.01,0.132,0.665,0.335,0.343,0.335,0.062,0.059,0.153,0.037,0.451,0.272,2.522,0.022,0.18,0.564,1.27,1.176,0.207,-0.037,0.608,0.478,0.472,0.385,0.895,-1.219,-1.404,0.853,1.693,1.759,,14.386,0.212,3.146,1.378,0.267,0.402,3.29,0,0,0,-0.117,1.47,,0.95%,MRO,56584910
7017,15069,2017-12-31,2018-06-30,2018-08-31,-29.899,0.694,7.557,-69.387,-69.387,-107.55,-107.55,3.587,7.405,,-0.034,0.52,-0.009,0.632,0.066,0.512,0.117,-0.014,-0.003,,-0.015,0,-0.015,-0.002,-0.002,0.146,0.675,0.325,0.325,0.325,0.062,0.059,0.138,0.04,0.473,0.26,2.158,0,0.188,0.563,1.386,1.292,0.207,-0.007,0.59,0.461,0.461,0.374,0.857,-1.219,-1.404,0.734,1.531,1.594,,15.546,0.232,3.535,1.361,0.29,0.43,4.491,0,0,0,-0.118,1.485,-1.492,0.93%,MRO,56584910
7017,15069,2017-12-31,2018-06-30,2018-09-30,-32.359,0.694,7.557,-75.097,-75.097,-116.4,-116.4,3.882,8.015,,-0.034,0.52,-0.009,0.632,0.066,0.512,0.117,-0.014,-0.003,,-0.015,0,-0.015,-0.002,-0.002,0.146,0.675,0.325,0.325,0.325,0.062,0.059,0.138,0.04,0.473,0.26,2.158,0,0.188,0.563,1.386,1.292,0.207,-0.007,0.59,0.461,0.461,0.374,0.857,-1.219,-1.404,0.734,1.531,1.594,,15.546,0.232,3.535,1.361,0.29,0.43,4.491,0,0,0,-0.118,1.608,-1.614,0.86%,MRO,56584910
7017,15069,2017-12-31,2018-06-30,2018-10-31,-26.396,0.694,7.557,-61.258,-61.258,-94.95,-94.95,3.167,6.538,,-0.034,0.52,-0.009,0.632,0.066,0.512,0.117,-0.014,-0.003,,-0.015,0,-0.015,-0.002,-0.002,0.146,0.675,0.325,0.325,0.325,0.062,0.059,0.138,0.04,0.473,0.26,2.158,0,0.188,0.563,1.386,1.292,0.207,-0.007,0.59,0.461,0.461,0.374,0.857,-1.219,-1.404,0.734,1.531,1.594,,15.546,0.232,3.535,1.361,0.29,0.43,4.491,0,0,0,-0.118,1.311,-1.317,1.05%,MRO,56584910
7017,15069,2017-12-31,2018-09-30,2018-11-30,-21.811,0.628,6.809,25.677,25.677,20.863,20.863,2.556,4.817,0.69,0.125,0.592,0.118,0.678,0.212,0.601,0.145,0.054,0.036,,0.057,0,0.057,0.035,0.031,0.169,0.686,0.314,0.314,0.314,0.062,0.059,0.137,0.04,0.468,0.252,1.712,0,0.205,0.558,1.593,1.429,0.207,0.049,0.576,0.445,0.451,0.366,0.822,-1.219,-1.404,0.671,1.384,1.441,,15.084,0.249,3.99,1.223,0.311,0.453,6.104,0,0,0,-0.1,1.132,,1.20%,MRO,56584910
7017,15069,2017-12-31,2018-09-30,2018-12-31,-18.74,0.628,6.809,22.062,22.062,17.925,17.925,2.196,4.139,0.69,0.125,0.592,0.118,0.678,0.212,0.601,0.145,0.054,0.036,,0.057,0,0.057,0.035,0.031,0.169,0.686,0.314,0.314,0.314,0.062,0.059,0.137,0.04,0.468,0.252,1.712,0,0.205,0.558,1.593,1.429,0.207,0.049,0.576,0.445,0.451,0.366,0.822,-1.219,-1.404,0.671,1.384,1.441,,15.084,0.249,3.99,1.223,0.311,0.453,6.104,0,0,0,-0.1,0.972,,1.39%,MRO,56584910
7017,15069,2017-12-31,2018-09-30,2019-01-31,-20.635,0.628,6.809,24.292,24.292,19.737,19.737,2.418,4.558,0.69,0.125,0.592,0.118,0.678,0.212,0.601,0.145,0.054,0.036,,0.057,0,0.057,0.035,0.031,0.169,0.686,0.314,0.314,0.314,0.062,0.059,0.137,0.04,0.468,0.252,1.712,0,0.205,0.558,1.593,1.429,0.207,0.049,0.576,0.445,0.451,0.366,0.822,-1.219,-1.404,0.671,1.384,1.441,,15.084,0.249,3.99,1.223,0.311,0.453,6.104,0,0,0,-0.1,1.071,,1.27%,MRO,56584910
7017,15069,2018-12-31,2018-12-31,2019-02-28,-21.851,1.05,4.761,15.66,15.66,12.868,12.868,2.308,4.207,0.154,0.186,0.615,0.165,0.696,0.242,0.644,0.167,0.088,0.056,0.232,0.092,0.076,0.092,0.054,0.049,0.192,0.688,0.312,0.312,0.312,0.051,0.051,0.159,0.033,0.394,0.258,1.518,0,0.199,0.598,1.977,1.763,0.351,0.148,0.547,0.446,0.431,0.36,0.758,4.914,3.475,0.798,1.542,1.594,,16.135,0.272,3.949,1.297,0.334,0.485,5.407,0,0,0,-0.098,1.102,,1.20%,MRO,56584910
7017,15069,2018-12-31,2018-12-31,2019-03-31,-21.996,1.05,4.761,15.764,15.764,12.953,12.953,2.323,4.234,0.154,0.186,0.615,0.165,0.696,0.242,0.644,0.167,0.088,0.056,0.232,0.092,0.076,0.092,0.054,0.049,0.192,0.688,0.312,0.312,0.312,0.051,0.051,0.159,0.033,0.394,0.258,1.518,0,0.199,0.598,1.977,1.763,0.351,0.148,0.547,0.446,0.431,0.36,0.758,4.914,3.475,0.798,1.542,1.594,,16.135,0.272,3.949,1.297,0.334,0.485,5.407,0,0,0,-0.098,1.11,,1.20%,MRO,56584910
7017,15069,2018-12-31,2018-12-31,2019-04-30,-22.466,1.05,4.761,16.075,16.075,13.209,13.209,2.372,4.325,0.154,0.186,0.615,0.165,0.696,0.242,0.644,0.167,0.088,0.056,0.232,0.092,0.076,0.092,0.054,0.049,0.192,0.688,0.312,0.312,0.312,0.051,0.051,0.159,0.033,0.394,0.258,1.518,0,0.199,0.598,1.977,1.763,0.351,0.148,0.547,0.446,0.431,0.36,0.758,4.914,3.475,0.798,1.542,1.594,,16.135,0.272,3.949,1.297,0.334,0.485,5.407,0,0,0,-0.098,1.133,,1.17%,MRO,56584910
7017,15069,2018-12-31,2019-03-31,2019-05-31,-16.787,0.905,6.443,12.064,12.064,12.064,12.064,1.934,3.474,0.292,0.164,0.593,0.123,0.678,0.167,0.644,0.152,0.074,0.039,0.232,0.076,0,0.076,0.038,0.034,0.175,0.686,0.314,0.315,0.314,0.051,0.051,0.151,0.034,0.401,0.258,1.686,0.004,0.208,0.585,1.675,1.572,0.351,0.126,0.561,0.449,0.438,0.364,0.781,4.914,3.475,0.725,1.453,1.504,,17.645,0.258,4.685,1.274,0.315,0.459,5.6,0,0,0,-0.101,0.867,,1.52%,MRO,56584910
7017,15069,2018-12-31,2019-03-31,2019-06-30,-18.14,0.905,6.443,13.037,13.037,13.037,13.037,2.09,3.754,0.292,0.164,0.593,0.123,0.678,0.167,0.644,0.152,0.074,0.039,0.232,0.076,0,0.076,0.038,0.034,0.175,0.686,0.314,0.315,0.314,0.051,0.051,0.151,0.034,0.401,0.258,1.686,0.004,0.208,0.585,1.675,1.572,0.351,0.126,0.561,0.449,0.438,0.364,0.781,4.914,3.475,0.725,1.453,1.504,,17.645,0.258,4.685,1.274,0.315,0.459,5.6,0,0,0,-0.101,0.937,,1.41%,MRO,56584910
7017,15069,2018-12-31,2019-03-31,2019-07-31,-17.962,0.905,6.443,12.908,12.908,12.908,12.908,2.069,3.717,0.292,0.164,0.593,0.123,0.678,0.167,0.644,0.152,0.074,0.039,0.232,0.076,0,0.076,0.038,0.034,0.175,0.686,0.314,0.315,0.314,0.051,0.051,0.151,0.034,0.401,0.258,1.686,0.004,0.208,0.585,1.675,1.572,0.351,0.126,0.561,0.449,0.438,0.364,0.781,4.914,3.475,0.725,1.453,1.504,,17.645,0.258,4.685,1.274,0.315,0.459,5.6,0,0,0,-0.101,0.928,,1.42%,MRO,56584910
7017,15069,2018-12-31,2019-06-30,2019-08-31,-14.506,1.075,5.789,10.034,10.034,10.034,10.034,1.681,3.045,0.17,0.173,0.602,0.144,0.678,0.174,0.637,0.158,0.079,0.046,0.232,0.081,0,0.081,0.046,0.041,0.179,0.691,0.309,0.321,0.309,0.051,0.051,0.134,0.032,0.412,0.262,1.652,0.035,0.223,0.582,1.641,1.506,0.351,0.131,0.552,0.441,0.435,0.366,0.77,4.914,3.475,0.603,1.336,1.379,,20.177,0.264,4.803,1.289,0.323,0.467,7.199,0,0,0,-0.1,0.775,,1.69%,MRO,56584910
7017,15069,2018-12-31,2019-06-30,2019-09-30,-15.033,1.075,5.789,10.398,10.398,10.398,10.398,1.742,3.156,0.17,0.173,0.602,0.144,0.678,0.174,0.637,0.158,0.079,0.046,0.232,0.081,0,0.081,0.046,0.041,0.179,0.691,0.309,0.321,0.309,0.051,0.051,0.134,0.032,0.412,0.262,1.652,0.035,0.223,0.582,1.641,1.506,0.351,0.131,0.552,0.441,0.435,0.366,0.77,4.914,3.475,0.603,1.336,1.379,,20.177,0.264,4.803,1.289,0.323,0.467,7.199,0,0,0,-0.1,0.803,,1.63%,MRO,56584910
7017,15069,2018-12-31,2019-06-30,2019-10-31,-14.127,1.075,5.789,9.771,9.771,9.771,9.771,1.637,2.966,0.17,0.173,0.602,0.144,0.678,0.174,0.637,0.158,0.079,0.046,0.232,0.081,0,0.081,0.046,0.041,0.179,0.691,0.309,0.321,0.309,0.051,0.051,0.134,0.032,0.412,0.262,1.652,0.035,0.223,0.582,1.641,1.506,0.351,0.131,0.552,0.441,0.435,0.366,0.77,4.914,3.475,0.603,1.336,1.379,,20.177,0.264,4.803,1.289,0.323,0.467,7.199,0,0,0,-0.1,0.755,,1.73%,MRO,56584910
7017,15069,2018-12-31,2019-09-30,2019-11-30,-13.875,1.267,5.21,10.688,10.688,10.688,10.688,1.697,3.214,0.183,0.162,0.607,0.142,0.683,0.146,0.634,0.155,0.072,0.044,0.232,0.073,0,0.073,0.044,0.04,0.178,0.696,0.304,0.325,0.304,0.051,0.051,0.129,0.03,0.415,0.27,1.707,0.066,0.239,0.595,1.561,1.358,0.351,0.097,0.527,0.429,0.423,0.366,0.732,4.914,3.475,0.539,1.239,1.277,,21.64,0.26,4.849,1.26,0.314,0.451,9.289,0,0,0,-0.095,0.748,,1.72%,MRO,56584910
7017,15069,2018-12-31,2019-09-30,2019-12-31,-16.174,1.267,5.21,12.459,12.459,12.459,12.459,1.978,3.746,0.183,0.162,0.607,0.142,0.683,0.146,0.634,0.155,0.072,0.044,0.232,0.073,0,0.073,0.044,0.04,0.178,0.696,0.304,0.325,0.304,0.051,0.051,0.129,0.03,0.415,0.27,1.707,0.066,0.239,0.595,1.561,1.358,0.351,0.097,0.527,0.429,0.423,0.366,0.732,4.914,3.475,0.539,1.239,1.277,,21.64,0.26,4.849,1.26,0.314,0.451,9.289,0,0,0,-0.095,0.872,,1.47%,MRO,56584910
